trajectory,method,t0,T,ns,deltat,runtime,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49
11,MPL_noMu,10,310,100,10,1.000000,0.035335,0.030523,0.051388,0.056998,0.030948,0.019978,0.048031,-0.015088,0.032465,0.017083,0.021195,0.010475,-0.000868,0.014030,-0.005416,-0.009493,-0.003230,-0.012788,-0.025159,-0.001739,-0.004835,0.023776,-0.004094,-0.013141,-0.016674,-0.016475,-0.008206,0.003178,0.035430,-0.005279,-0.009200,-0.027682,-0.006199,-0.009776,0.034034,0.006065,-0.012332,-0.013479,-0.003389,0.026777,-0.028967,-0.013310,-0.008720,-0.031712,-0.018690,-0.050049,-0.039301,-0.017315,-0.050855,-0.020973
11,SL_noMu,10,310,100,10,1.000000,0.062322,0.064821,0.032193,0.032270,0.053150,0.060401,-0.014205,-0.028877,0.068778,0.026224,0.062652,0.032192,-0.036104,0.026909,-0.006259,-0.059706,0.004474,-0.048739,-0.066055,0.036326,-0.006293,0.062630,0.003592,-0.026044,-0.038613,-0.052889,0.031034,0.036937,0.074782,-0.047939,-0.007171,-0.047022,-0.028456,0.000000,0.054920,-0.027563,-0.049694,-0.047599,-0.037213,0.084956,-0.042125,-0.023202,-0.025276,-0.066815,-0.057143,-0.059642,0.021099,-0.042105,-0.056943,-0.059989
12,MPL,10,310,100,10,0.000714,0.015052,0.021172,0.034174,0.024032,0.031034,0.081598,0.048741,0.051695,0.016751,0.015486,-0.008152,0.016354,0.020570,-0.005590,-0.007271,0.009882,-0.004557,-0.015000,0.025250,-0.000899,0.018657,-0.023419,0.017891,-0.004636,-0.018116,0.020807,0.015017,-0.005562,0.014002,-0.001006,0.018439,0.017055,0.025306,0.002120,-0.019370,-0.013915,-0.019697,0.014264,0.007117,-0.020882,-0.004809,-0.033505,-0.019594,-0.025620,-0.070856,-0.021515,-0.074404,-0.015798,-0.019679,-0.069803
12,SL,10,310,100,10,0.000638,0.015093,0.048238,0.007256,0.065449,0.020611,0.064314,0.055001,0.001470,0.048733,0.017018,0.022891,0.027815,0.060294,-0.015696,-0.017011,0.049513,-0.008494,-0.015000,0.055457,0.010111,0.043695,-0.063390,0.044165,0.026738,-0.057996,0.064099,0.045281,-0.010720,0.014281,-0.006389,0.019234,0.022744,0.064761,0.040503,-0.048344,-0.010000,-0.014181,0.015100,0.045995,-0.043687,0.031868,-0.073534,-0.043565,-0.066720,-0.024011,-0.018531,-0.064695,-0.039912,-0.046654,-0.061421
12,MPL_noMu,10,310,100,10,1.000000,0.005590,0.015468,0.034468,0.024583,0.031937,0.079455,0.049703,0.052518,0.014374,0.004848,-0.011016,0.014924,0.021389,0.004240,0.003228,0.008348,0.006066,0.000000,0.022451,-0.007295,0.016196,-0.024185,0.012008,-0.005717,-0.016555,0.023481,0.014169,0.001662,-0.000296,0.003418,0.008425,0.007636,0.023560,0.002518,-0.014584,-0.003755,-0.018868,0.004739,0.006104,-0.016576,-0.009021,-0.036716,-0.017645,-0.023801,-0.070659,-0.011951,-0.072791,-0.011502,-0.014894,-0.068039
12,SL_noMu,10,310,100,10,1.000000,0.003785,0.037953,0.009154,0.057356,0.021973,0.063158,0.055238,0.002410,0.039662,0.004262,0.016736,0.022709,0.052521,-0.003935,-0.004260,0.041783,0.004262,0.000000,0.045113,0.002553,0.035026,-0.055208,0.033165,0.021109,-0.050176,0.056502,0.038916,0.000000,0.000000,0.000000,0.007712,0.009105,0.056009,0.035563,-0.038036,0.000000,-0.014508,0.003787,0.039829,-0.035019,0.023240,-0.065137,-0.035474,-0.057698,-0.024567,-0.007433,-0.063663,-0.030763,-0.036712,-0.060537
13,MPL,10,310,100,10,0.000942,0.056501,0.028777,0.057574,0.019111,0.020004,0.009758,0.015948,0.013334,0.028833,0.021196,-0.000000,0.011552,0.020031,-0.024397,0.012802,-0.000746,-0.016277,0.019918,0.020210,0.004506,0.005367,0.004181,0.021015,-0.003578,0.006936,-0.010364,-0.004315,0.011903,-0.007678,-0.017463,0.000870,-0.003625,-0.001032,0.002943,-0.013825,0.001872,0.006149,0.000021,-0.012560,0.022319,-0.067311,-0.018370,-0.053109,-0.022159,-0.066953,-0.013665,-0.025016,-0.043616,-0.024782,-0.031266
13,SL,10,310,100,10,0.000649,0.026724,0.036153,0.022169,0.017018,0.033488,0.023569,0.023545,0.014281,-0.001791,0.026688,-0.018610,0.016685,0.030323,-0.034144,-0.008629,-0.014591,-0.022730,0.025553,0.021738,0.010948,0.004140,-0.011100,0.024516,-0.012309,0.021072,-0.012501,-0.017887,0.026328,-0.009666,-0.016909,0.009977,0.015993,0.009482,-0.000114,-0.027196,0.020425,0.011989,0.012926,-0.025537,0.034761,-0.031327,-0.025549,-0.041468,-0.029178,-0.027808,-0.020841,-0.032746,-0.061920,-0.026688,0.008544
13,MPL_noMu,10,310,100,10,1.000000,0.058258,0.025804,0.058105,0.007685,0.018544,0.004503,0.009341,-0.001007,0.032234,0.012959,0.000308,0.004770,0.017227,-0.020961,0.015715,0.001023,-0.006821,0.012045,0.011109,-0.003094,-0.007146,0.011024,0.014094,0.004958,0.002179,0.002060,0.001853,0.011501,-0.005373,-0.019699,-0.004190,-0.007312,-0.007502,-0.004348,-0.011405,-0.003991,-0.005787,-0.005313,-0.010015,0.020897,-0.067525,-0.011217,-0.052446,-0.019543,-0.066964,-0.006091,-0.021690,-0.045360,-0.015461,-0.035106
13,SL_noMu,10,310,100,10,1.000000,0.030993,0.024129,0.022830,0.004262,0.022360,0.011806,0.011794,0.000000,0.003836,0.013355,-0.012487,0.006701,0.018983,-0.021358,-0.004390,-0.009201,-0.009099,0.012791,0.008706,0.002760,-0.008347,0.000000,0.012277,-0.003097,0.010566,0.000000,-0.007178,0.016498,-0.002443,-0.020088,0.002520,0.009202,0.002398,-0.006970,-0.017038,0.010245,0.000000,0.005210,-0.016007,0.023205,-0.031100,-0.012790,-0.041658,-0.018270,-0.027464,-0.008350,-0.020489,-0.062377,-0.013355,0.003472
14,MPL,10,310,100,10,0.000684,0.027764,0.008187,0.043098,0.024717,0.025186,0.030436,0.012459,0.014369,0.038683,0.011221,-0.008145,-0.005022,-0.027764,0.013355,-0.011304,0.012175,-0.008040,0.020140,0.007458,0.004191,-0.002529,0.003748,0.018616,-0.010547,-0.006457,-0.015000,0.006194,0.012725,0.000180,-0.026256,-0.027418,0.008488,-0.004383,-0.001472,-0.002222,0.003746,-0.008177,0.009718,-0.010994,-0.022489,-0.024777,-0.035026,-0.014964,-0.009502,-0.018750,-0.018768,-0.020800,-0.024211,-0.054678,-0.024630
14,SL,10,310,100,10,0.000609,0.056608,0.011976,0.045939,0.049259,0.054553,0.043122,0.011986,0.011986,0.007257,0.012482,-0.010724,0.005539,-0.056608,0.040084,-0.017320,0.004331,-0.037227,0.044938,0.000135,0.008066,0.005424,0.001500,0.040240,-0.033651,-0.008812,-0.015000,0.021184,0.036903,0.027094,-0.054553,-0.054553,-0.020685,0.024919,-0.026977,0.016945,0.027799,-0.013031,0.007334,-0.009357,-0.038018,0.005576,0.010341,-0.015678,-0.009293,-0.042378,-0.020864,-0.041282,-0.050883,-0.049993,-0.054553
14,MPL_noMu,10,310,100,10,1.000000,0.024916,-0.004016,0.043618,0.022388,0.022410,0.034015,0.000275,0.002062,0.039147,-0.001322,0.002430,-0.010113,-0.024916,0.011053,-0.013885,0.005061,-0.006059,0.018409,0.012702,-0.003456,-0.009575,-0.000931,0.016555,-0.009126,0.002285,0.000000,0.004217,0.011167,-0.001218,-0.023523,-0.024977,0.006937,-0.005395,0.000207,-0.003302,0.002599,0.005078,0.016873,-0.001668,-0.017507,-0.031129,-0.035281,-0.003341,0.004359,-0.016575,-0.006768,-0.018764,-0.022071,-0.054691,-0.021732
14,SL_noMu,10,310,100,10,1.000000,0.045329,0.000000,0.045809,0.039465,0.043689,0.042779,0.000000,0.000000,0.009181,0.000000,0.000000,0.000000,-0.045329,0.030896,-0.013987,0.000000,-0.029866,0.036018,0.005139,0.000000,-0.002758,-0.003282,0.032270,-0.026525,0.000000,0.000000,0.013301,0.029072,0.019032,-0.043689,-0.043689,-0.015617,0.019685,-0.020319,0.013687,0.022344,0.000000,0.014457,0.000000,-0.037676,0.000000,0.008432,-0.003930,0.004653,-0.033975,-0.008359,-0.033100,-0.040761,-0.050560,-0.043689
15,MPL,10,310,100,10,0.000722,0.028673,0.038214,0.031883,0.053307,0.020919,0.030414,-0.014282,0.049559,0.008411,0.052614,0.025851,0.012354,-0.004821,0.016638,-0.005343,0.002366,-0.010879,-0.019831,0.002711,0.017144,0.019823,-0.006271,-0.016268,-0.001496,0.003332,-0.020960,-0.000112,-0.039410,-0.012519,-0.012246,0.004602,0.017668,0.004499,0.017522,-0.001670,0.015508,0.012024,0.008357,-0.007608,-0.009566,-0.073404,-0.021149,-0.032010,-0.035915,-0.036178,-0.060243,-0.041967,-0.038852,-0.017489,-0.024106
15,SL,10,310,100,10,0.000655,0.070035,0.072562,0.059716,0.039812,0.052408,0.004469,-0.052703,0.048580,0.014281,0.087331,0.063393,0.023957,-0.002888,0.056310,0.006795,0.004531,-0.041533,-0.043356,0.032430,0.051928,0.026688,-0.046882,-0.021738,-0.010046,0.009975,-0.050408,0.040599,-0.077471,-0.019992,0.022117,0.008297,0.058171,0.010716,0.003327,-0.039364,0.025502,0.026428,0.011100,-0.010685,0.024189,-0.060409,-0.058922,-0.067672,0.021489,-0.072562,-0.040502,-0.009064,-0.077471,-0.021738,-0.032746
15,MPL_noMu,10,310,100,10,1.000000,0.026895,0.035787,0.030113,0.053524,0.019462,0.032027,-0.010377,0.048710,-0.005908,0.053753,0.024565,0.005998,-0.007340,0.016990,-0.005586,-0.011250,-0.008299,-0.016749,0.000951,0.017404,0.007946,-0.004573,-0.005547,0.003417,0.000634,-0.017322,-0.001970,-0.039986,-0.002644,-0.015253,-0.003392,0.019562,-0.006416,0.022805,-0.002826,0.009189,0.010299,-0.002762,0.003072,-0.009685,-0.070357,-0.019647,-0.030337,-0.036668,-0.033782,-0.059477,-0.043024,-0.039429,-0.006709,-0.015553
15,SL_noMu,10,310,100,10,1.000000,0.059586,0.062255,0.050832,0.040402,0.043749,0.008616,-0.043469,0.048658,0.000000,0.087787,0.053951,0.015024,-0.006833,0.048722,0.007783,-0.009099,-0.035075,-0.036220,0.027138,0.043812,0.013355,-0.037570,-0.008706,-0.004067,0.006335,-0.042084,0.033929,-0.067431,-0.008013,0.014817,0.000000,0.050676,0.000000,0.007964,-0.034352,0.015985,0.021588,0.000000,0.000000,0.018710,-0.059294,-0.049164,-0.057582,0.018238,-0.062255,-0.040408,-0.010637,-0.067431,-0.008706,-0.020489
16,MPL,10,310,100,10,0.000865,0.007508,0.029268,0.034107,0.018127,0.020817,0.019694,0.053534,0.053632,0.019339,0.031779,-0.002705,0.010139,-0.001427,0.006913,0.015232,0.002679,0.009226,-0.000552,0.014438,0.010188,0.003545,-0.017073,0.001269,-0.017840,0.013991,0.012300,-0.001922,-0.023213,-0.017467,0.009021,0.004355,0.015958,0.010450,-0.002816,0.004478,-0.004332,0.000497,0.015433,-0.013017,0.002195,-0.014400,-0.011942,-0.011409,-0.046266,-0.054796,-0.054920,-0.021244,-0.038894,-0.009600,-0.031546
16,SL,10,310,100,10,0.000759,0.008494,0.043960,-0.006026,0.012310,0.023815,0.021738,0.028156,0.036721,0.015432,0.036585,0.011929,0.014647,-0.012192,0.005481,-0.015257,-0.019606,0.014800,-0.004957,0.014681,0.022378,-0.011229,0.006447,0.000139,-0.014845,0.013031,0.031565,-0.012519,-0.038749,-0.020829,0.014601,-0.012595,0.015288,0.027095,-0.017967,0.013850,-0.000069,-0.013546,0.015115,0.009985,-0.017728,-0.014555,-0.010342,-0.012487,-0.005063,-0.025129,0.000119,-0.015466,0.009752,-0.012482,-0.045455
16,MPL_noMu,10,310,100,10,1.000000,-0.005236,0.024476,0.034574,0.023259,0.008531,0.008529,0.052492,0.053862,0.021682,0.027763,0.001388,0.010152,0.002529,-0.001396,0.017249,0.004609,0.008790,0.005359,0.014718,0.006114,0.005403,-0.015828,0.006754,-0.017640,0.000921,0.014718,0.004328,-0.019284,-0.006683,0.010451,0.007041,0.017688,0.005096,0.000203,0.005088,-0.013899,0.000691,0.016306,-0.015984,0.004905,-0.014383,-0.001569,0.000602,-0.044208,-0.053427,-0.054581,-0.023342,-0.038909,0.002479,-0.026489
16,SL_noMu,10,310,100,10,1.000000,-0.004262,0.033868,-0.005787,0.018273,0.009530,0.008706,0.028294,0.037585,0.014837,0.028211,0.011478,0.014069,-0.011619,-0.002786,-0.011206,-0.014809,0.014207,-0.002051,0.014096,0.016364,-0.010751,0.006199,0.004902,-0.014250,0.000000,0.032233,-0.011921,-0.029872,-0.008345,0.014034,-0.011990,0.014702,0.019781,-0.012670,0.013337,-0.009878,-0.013007,0.014553,0.002522,-0.012504,-0.013961,0.000000,0.000000,-0.005078,-0.023715,0.000149,-0.014871,0.009341,0.000000,-0.035014
17,MPL,10,310,100,10,0.000661,-0.013975,0.050529,0.016917,-0.012943,0.016420,0.020043,0.013956,0.022839,0.013807,0.069221,0.018569,0.018882,-0.015188,-0.003134,0.005619,-0.013159,-0.010968,-0.017075,-0.008992,-0.006866,-0.004742,0.014475,-0.004887,0.010772,0.010000,0.012759,-0.016480,-0.019807,0.003798,-0.023073,0.009753,-0.007690,0.004360,-0.003331,-0.010607,-0.003171,-0.013672,0.011053,0.021876,-0.006683,-0.016153,-0.012079,-0.016765,-0.007465,-0.019566,-0.020909,-0.007611,-0.020370,-0.051045,-0.014228
17,SL,10,310,100,10,0.000593,-0.044952,0.009033,0.030066,-0.050975,0.024204,0.047514,0.034266,0.054544,0.031256,0.045330,0.049039,0.050952,-0.025074,-0.028460,0.020611,-0.002982,-0.030195,-0.041172,0.008226,0.010818,-0.005528,0.035119,-0.021687,0.025056,0.033239,-0.009198,-0.030726,-0.024193,0.010934,-0.052367,0.014416,0.001282,0.021542,0.003751,-0.030653,0.023185,-0.030269,0.013036,0.045781,-0.013036,-0.013626,-0.020941,-0.038520,-0.018531,-0.041139,-0.036182,-0.017253,-0.044095,-0.008313,-0.044929
17,MPL_noMu,10,310,100,10,1.000000,-0.014791,0.049821,0.012485,-0.012414,0.009560,0.021079,0.011107,0.023893,0.007323,0.067231,0.021616,0.017610,-0.007990,0.000567,0.003049,-0.012266,-0.007211,-0.013056,-0.010070,-0.006663,-0.000340,0.012548,-0.000969,0.003768,0.007478,0.012726,-0.015407,-0.011315,0.001330,-0.021946,0.007034,-0.007899,0.003459,-0.007855,-0.007837,-0.004211,-0.006307,-0.001959,0.019243,0.003798,-0.002410,-0.009039,-0.013453,0.001671,-0.015943,-0.015727,0.000324,-0.017849,-0.050633,-0.013349
17,SL_noMu,10,310,100,10,1.000000,-0.036599,0.009364,0.021103,-0.040835,0.013866,0.038675,0.025766,0.044982,0.020879,0.044946,0.041383,0.040816,-0.014361,-0.020770,0.013814,-0.004876,-0.020175,-0.031729,0.004792,0.007995,0.000000,0.026403,-0.014529,0.014351,0.024998,-0.007039,-0.023719,-0.013860,0.005532,-0.043715,0.009093,-0.000737,0.015758,-0.001939,-0.023663,0.017484,-0.018949,0.000000,0.034373,0.000000,0.000000,-0.013149,-0.028945,-0.007433,-0.030903,-0.024148,-0.006926,-0.033113,-0.008558,-0.036011
18,MPL,10,310,100,10,0.000626,0.045758,0.046913,0.024008,-0.003785,0.015175,0.023867,0.063049,0.051799,0.047622,0.012604,0.005909,0.007135,-0.020489,0.019396,0.009709,0.012829,-0.004249,0.016634,0.001198,-0.009141,0.035188,0.016225,-0.011692,-0.012753,0.008791,0.004574,-0.008647,-0.001376,-0.013621,0.009497,-0.002598,0.011353,-0.015970,-0.015146,-0.006183,-0.002549,0.016358,0.011575,0.004298,0.012496,-0.008120,-0.023820,-0.073066,-0.014599,-0.023213,-0.020778,-0.012394,-0.057948,-0.009534,-0.014769
18,SL,10,310,100,10,0.000551,0.033036,-0.008379,0.053813,-0.041694,0.013626,-0.007494,0.001881,0.015875,-0.007281,0.005381,0.007891,0.002664,-0.012304,0.012438,0.005940,0.020443,-0.044572,0.042675,0.027818,0.002671,0.054852,-0.004704,-0.012489,-0.037243,0.012487,0.004531,-0.012482,-0.034407,-0.015688,0.037545,-0.036618,0.011095,-0.048905,-0.047966,-0.030334,0.019745,0.022664,0.038065,0.034486,0.005337,-0.011516,-0.050892,-0.040880,-0.011522,-0.053813,-0.049199,-0.010322,-0.044605,-0.013029,-0.042503
18,MPL_noMu,10,310,100,10,1.000000,0.047740,0.048941,0.024157,-0.002548,0.001517,0.032549,0.062999,0.051741,0.047119,0.006803,-0.001234,0.002201,-0.018895,0.013396,0.014827,0.017269,-0.003507,0.016322,0.000657,-0.011099,0.034715,0.021375,0.000913,-0.012516,-0.003601,-0.008985,0.004043,-0.000094,-0.002769,0.008616,-0.000894,0.000282,-0.013936,-0.013159,-0.004717,-0.000547,0.006127,0.011926,0.006506,0.019782,0.003222,-0.023918,-0.072846,-0.002928,-0.023434,-0.020844,-0.001837,-0.057536,0.003102,-0.014641
18,SL_noMu,10,310,100,10,1.000000,0.034218,-0.005345,0.048173,-0.036609,0.000000,0.000000,0.002067,0.016208,-0.005875,0.000000,0.000000,-0.001408,-0.013133,0.006279,0.010129,0.024969,-0.039349,0.038069,0.024334,0.000000,0.049100,0.000000,0.000000,-0.033397,0.000000,-0.009099,0.000000,-0.030419,-0.003933,0.033666,-0.031753,0.000000,-0.043157,-0.042332,-0.026838,0.017802,0.011356,0.034652,0.030938,0.013100,0.000000,-0.045568,-0.040170,0.000000,-0.048173,-0.044058,0.000000,-0.044004,0.000000,-0.038087
19,MPL,10,310,100,10,0.000958,0.020088,0.003619,0.028718,0.050200,0.022664,0.014960,0.028736,0.052962,0.032760,0.024880,0.017094,0.005526,0.030004,0.020012,-0.018130,0.016985,-0.003603,0.002778,0.019618,0.000635,0.002900,-0.022129,-0.003723,0.000384,0.016685,0.003650,0.011133,-0.001506,0.021220,-0.007511,-0.000515,0.010447,-0.009412,0.003465,-0.004858,0.027720,0.006435,0.007724,-0.017004,0.015808,-0.070859,-0.016367,-0.016432,-0.023549,-0.046243,-0.025916,-0.048224,-0.020994,-0.066199,-0.066485
19,SL,10,310,100,10,0.000828,0.036580,0.011280,0.035665,0.031460,0.018654,0.024516,0.044079,0.000013,-0.001114,0.039446,0.022091,0.013356,0.046211,0.010958,-0.029214,0.030195,-0.008712,0.015700,0.029306,0.003094,-0.007392,-0.026688,-0.022203,0.020090,0.017769,0.015725,0.004773,-0.012234,0.026688,-0.013033,0.024240,0.023373,-0.000963,0.010337,-0.012193,0.044068,0.018485,0.017942,-0.027932,0.034154,-0.050569,-0.025967,-0.025848,-0.027932,-0.036915,-0.034761,-0.040639,-0.026688,-0.000232,-0.045732
19,MPL_noMu,10,310,100,10,1.000000,0.017499,-0.001158,0.021816,0.049644,0.016868,0.007421,0.029278,0.053223,0.035889,0.022095,0.013463,0.002943,0.028062,0.024084,-0.011343,0.014523,-0.007188,0.000019,0.019642,0.001450,0.006616,-0.014069,-0.000955,-0.000740,0.005423,-0.001384,0.017129,0.004526,0.013116,0.005116,-0.004899,0.003704,-0.011472,-0.007021,-0.001170,0.028149,0.001819,0.002248,-0.008336,0.014300,-0.069330,-0.009234,-0.012515,-0.015025,-0.046930,-0.020924,-0.049966,-0.012852,-0.066080,-0.066845
19,SL_noMu,10,310,100,10,1.000000,0.025644,0.002842,0.022305,0.031301,0.009366,0.012277,0.033100,0.000605,0.000654,0.027642,0.014797,0.009004,0.033632,0.016235,-0.016713,0.020175,-0.013719,0.009036,0.022059,0.004625,-0.003015,-0.013355,-0.014871,0.014149,0.004448,0.007911,0.011658,-0.004935,0.013355,0.000000,0.013887,0.013394,-0.003127,0.000000,-0.006157,0.033092,0.010618,0.009012,-0.013973,0.023953,-0.049543,-0.014868,-0.017289,-0.013973,-0.037311,-0.023205,-0.042099,-0.013355,-0.000984,-0.045840
20,MPL,10,310,100,10,0.000749,0.053377,0.029226,0.016006,0.042412,0.022166,0.016037,0.050564,0.042475,0.039865,0.021105,-0.010258,-0.001294,-0.011394,0.022240,-0.008183,0.006274,0.001849,-0.005369,0.011643,0.005763,0.006003,0.015461,0.026343,-0.016610,-0.011386,-0.009797,-0.010706,0.008477,0.005478,0.010143,0.014216,-0.019080,0.019561,-0.008099,0.013274,-0.003031,-0.006000,0.006354,-0.011319,-0.008409,-0.019382,-0.008770,-0.012225,-0.032631,-0.047810,-0.023311,-0.042116,-0.039296,-0.013736,-0.013586
20,SL,10,310,100,10,0.000673,0.026258,0.053595,0.025571,0.026731,0.029214,0.030288,0.009910,0.038706,-0.001012,0.032746,-0.013076,-0.010871,-0.051620,0.031877,-0.030796,0.013148,0.003904,-0.014053,0.013031,-0.004911,0.006199,0.014033,0.054810,-0.025029,-0.009107,-0.048178,-0.048255,0.016041,0.037911,0.009091,0.044401,-0.045228,0.025044,0.005384,0.021992,-0.013234,0.019281,0.038185,-0.015076,-0.022680,-0.047857,-0.007816,-0.013029,-0.055368,-0.013796,-0.036153,-0.059483,-0.061028,-0.014281,-0.025973
20,MPL_noMu,10,310,100,10,1.000000,0.052006,0.025915,0.009089,0.040131,0.014811,0.010549,0.049524,0.044098,0.039124,0.015237,-0.007003,0.000869,-0.013124,0.014276,-0.009070,0.001898,0.001244,0.000769,0.000374,0.007498,-0.000676,0.005551,0.028905,-0.010273,-0.002011,-0.011845,-0.012051,0.004368,0.005810,0.000785,0.011906,-0.015780,0.013633,-0.011731,0.007883,-0.003326,-0.006758,0.004515,-0.001283,-0.003929,-0.015471,0.002730,0.000931,-0.028985,-0.046962,-0.017585,-0.038315,-0.041017,0.000574,-0.007368
20,SL_noMu,10,310,100,10,1.000000,0.025994,0.048549,0.012800,0.027683,0.016713,0.018961,0.010285,0.039604,-0.000317,0.020489,-0.006596,-0.006888,-0.047347,0.018226,-0.028248,0.003304,0.002582,-0.003528,0.000000,-0.002548,0.000000,0.003523,0.050262,-0.014335,0.000000,-0.044203,-0.044149,0.009229,0.034823,0.000000,0.040107,-0.040851,0.014344,0.001384,0.012610,-0.013560,0.017459,0.034646,-0.003781,-0.013001,-0.043214,0.003930,0.000000,-0.050149,-0.013734,-0.024129,-0.054217,-0.055786,0.000000,-0.014872
21,MPL,10,310,100,10,0.000695,0.009751,0.006256,0.018979,0.003951,0.010433,0.017411,0.057464,0.053955,0.050460,0.009552,0.007705,-0.005339,-0.003329,-0.004561,0.019426,0.033397,0.014083,-0.022006,0.004595,-0.009897,0.019822,-0.012319,0.013327,-0.015080,0.005286,-0.003958,0.007897,0.013697,0.015000,-0.011956,-0.013713,0.019005,-0.021315,-0.009334,-0.019603,0.000533,-0.011510,0.000955,-0.013425,-0.000200,-0.048971,-0.012333,-0.009961,-0.011361,-0.025415,-0.009183,-0.017762,-0.022767,-0.021141,-0.058489
21,SL,10,310,100,10,0.000645,0.008875,0.010700,0.037665,0.011538,0.014281,0.012014,0.051303,0.059928,0.041552,0.012482,0.008684,0.008326,0.005013,-0.019558,0.036153,0.023886,0.014281,-0.033538,-0.014659,-0.012487,0.034756,0.006108,0.030121,-0.026668,-0.021161,-0.002362,0.003930,0.013031,0.015000,-0.007176,-0.008394,0.032293,0.005151,-0.031169,-0.018779,-0.007885,-0.009135,-0.000081,-0.025853,-0.003486,-0.059693,-0.011986,-0.011531,-0.013626,0.006697,-0.011100,-0.029156,-0.033497,-0.036153,-0.043752
21,MPL_noMu,10,310,100,10,1.000000,-0.003736,-0.003889,0.013599,-0.006831,-0.003914,0.005244,0.057446,0.054281,0.051156,-0.002457,0.000478,-0.013228,-0.008459,-0.000965,0.014244,0.040089,-0.000033,-0.017235,0.007820,0.002089,0.014837,-0.019313,0.009324,-0.011210,0.008229,-0.005764,0.001178,0.000542,-0.000000,-0.018404,-0.004665,0.014338,-0.024493,-0.004638,-0.031203,0.007841,-0.001789,-0.007306,-0.010184,0.004979,-0.050876,-0.000360,0.001369,0.002358,-0.029788,0.000553,-0.013469,-0.017985,-0.016068,-0.058830
21,SL_noMu,10,310,100,10,1.000000,-0.004448,0.000000,0.025133,0.000000,0.000000,0.000000,0.050694,0.058856,0.042577,0.000000,0.002200,0.000000,0.000000,-0.011228,0.024129,0.030246,0.000000,-0.022394,-0.007382,0.000000,0.023202,0.000000,0.020125,-0.017834,-0.014180,-0.003730,-0.002027,0.000000,0.000000,-0.014134,0.000000,0.021567,0.000000,-0.020821,-0.029963,0.000000,0.000000,-0.009018,-0.017293,0.001809,-0.060613,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019485,-0.022366,-0.024129,-0.043549
22,MPL,10,310,100,10,0.000695,0.055942,0.012125,0.009049,0.061154,0.014286,0.045787,0.013594,0.022621,0.017057,0.022758,-0.020626,0.012502,-0.014120,-0.015062,0.018713,-0.006622,-0.001285,0.003176,-0.005203,0.021214,-0.001140,0.000952,-0.018778,0.015003,-0.014534,0.007481,-0.017025,0.006756,-0.017931,0.005810,0.001762,0.022140,-0.026568,-0.018710,-0.015988,-0.024007,-0.021116,-0.011699,-0.007088,0.010773,-0.017101,-0.048330,-0.020768,-0.002287,-0.011210,-0.012796,-0.025115,-0.013724,-0.052149,-0.031979
